Old File Path,New File Path,Commit SHA,Parent Commit SHA,Commit Message,Histogram Diff
memory_profiler.py,memory_profiler.py,b3f07814b153973be5e6697ca20403c5cf856a6e,47a2bd38b6e5693570a96f2930681c45af9035da,Printing stack level in TimeStamper.show_results,"@@ -579,9 +579,9 @@ class TimeStamper:
 
         for func, timestamps in self.functions.items():
             function_name = ""%s.%s"" % (func.__module__, func.__name__)
-            for ts in timestamps:
-                stream.write(""FUNC %s %.4f %.4f %.4f %.4f\n"" % (
-                    (function_name,) + ts[0] + ts[1]))
+            for ts, level in zip(timestamps, self.stack[func]):
+                stream.write(""FUNC %s %.4f %.4f %.4f %.4f %d\n"" % (
+                    (function_name,) + ts[0] + ts[1] + (level,)))
 
 
 class CodeMap(dict):
"
memory_profiler.py,memory_profiler.py,11d76769bc588925779a731b888dbc5cd165555e,b3f07814b153973be5e6697ca20403c5cf856a6e,Passing func in TimeStamper.call_on_stack,"@@ -555,7 +555,7 @@ class TimeStamper:
                 _get_memory(os.getpid(), self.backend, timestamps=True, filename=filename)]
             self.functions[func].append(timestamps)
             try:
-                with self.call_on_stack(*args, **kwds) as result:
+                with self.call_on_stack(func, *args, **kwds) as result:
                     return result
             finally:
                 # end time
"
mprof.py,mprof.py,2924fd252b27bf4236df22f7dea2c4f1989a7a9f,11d76769bc588925779a731b888dbc5cd165555e,Injecting local memory_profiler.py for dev,"@@ -11,7 +11,9 @@ import logging
 from collections import defaultdict
 from argparse import ArgumentParser, ArgumentError, REMAINDER, RawTextHelpFormatter
 
-import memory_profiler as mp
+import importlib
+mp = importlib.import_module(""memory_profiler"", __file__)
+# import memory_profiler as mp
 
 ALL_ACTIONS = (""run"", ""rm"", ""clean"", ""list"", ""plot"")
 help_msg = """"""
@@ -202,7 +204,7 @@ This file contains the process memory consumption, in Mb (one value per line).""""
                              'Option 4: (--python flag present) ""<PYTHON_MODULE> <ARG1> <ARG2>..."" - profile python module\n'
                         )
     args = parser.parse_args()
-    
+
     if len(args.program) == 0:
         print(""A program to run must be provided. Use -h for help"")
         sys.exit(1)
@@ -329,8 +331,12 @@ def read_mprofile_file(filename):
             values = value.split(' ')
             f_name, mem_start, start, mem_end, end = values[:5]
             ts = func_ts.get(f_name, [])
-            ts.append([float(start), float(end),
-                       float(mem_start), float(mem_end)])
+            to_append = [float(start), float(end), float(mem_start), float(mem_end)]
+            if len(values) >= 6:
+                # There is a stack level field
+                stack_level = values[5]
+                to_append.append(int(stack_level))
+            ts.append(to_append)
             func_ts[f_name] = ts
 
         elif field == ""CHLD"":
"
mprof.py,mprof.py,2d8fa20b1b6e794cc5b459d803c39b52ab1acedb,2924fd252b27bf4236df22f7dea2c4f1989a7a9f,Prepared flame graph mode,"@@ -456,6 +456,105 @@ def plot_file(filename, index=0, timestamps=True, children=True, options=None):
     return mprofile
 
 
+def flame_plotter(filename, index=0, timestamps=True, children=True, options=None):
+    try:
+        import pylab as pl
+    except ImportError as e:
+        print(""matplotlib is needed for plotting."")
+        print(e)
+        sys.exit(1)
+    import numpy as np  # pylab requires numpy anyway
+    mprofile = read_mprofile_file(filename)
+
+    if len(mprofile['timestamp']) == 0:
+        print('** No memory usage values have been found in the profile '
+              'file.**\nFile path: {0}\n'
+              'File may be empty or invalid.\n'
+              'It can be deleted with ""mprof rm {0}""'.format(
+            mprofile['filename']))
+        sys.exit(0)
+
+    # Merge function timestamps and memory usage together
+    ts = mprofile['func_timestamp']
+    t = mprofile['timestamp']
+    mem = mprofile['mem_usage']
+    chld = mprofile['children']
+
+    if len(ts) > 0:
+        for values in ts.values():
+            for v in values:
+                t.extend(v[:2])
+                mem.extend(v[2:4])
+
+    mem = np.asarray(mem)
+    t = np.asarray(t)
+    ind = t.argsort()
+    mem = mem[ind]
+    t = t[ind]
+
+    # Plot curves
+    global_start = float(t[0])
+    t = t - global_start
+
+    max_mem = mem.max()
+    max_mem_ind = mem.argmax()
+
+    all_colors = (""c"", ""y"", ""g"", ""r"", ""b"")
+    mem_line_colors = (""k"", ""b"", ""r"", ""g"", ""c"", ""y"", ""m"")
+    mem_line_label = time.strftime(""%d / %m / %Y - start at %H:%M:%S"",
+                                   time.localtime(global_start)) \
+                     + "".{0:03d}"".format(int(round(math.modf(global_start)[0] * 1000)))
+
+    pl.plot(t, mem, ""+-"" + mem_line_colors[index % len(mem_line_colors)],
+            label=mem_line_label)
+
+    bottom, top = pl.ylim()
+    bottom += 0.001
+    top -= 0.001
+
+    # plot children, if any
+    if len(chld) > 0 and children:
+        cmpoint = (0,0) # maximal child memory
+
+        for idx, (proc, data) in enumerate(chld.items()):
+            # Create the numpy arrays from the series data
+            cts  = np.asarray([item[1] for item in data]) - global_start
+            cmem = np.asarray([item[0] for item in data])
+
+            # Plot the line to the figure
+            pl.plot(cts, cmem, ""+-""  + mem_line_colors[(idx+1) % len(mem_line_colors)],
+                     label=""child {}"".format(proc))
+
+            # Detect the maximal child memory point
+            cmax_mem = cmem.max()
+            if cmax_mem > cmpoint[1]:
+                cmpoint = (cts[cmem.argmax()], cmax_mem)
+
+        # Add the marker lines for the maximal child memory usage
+        pl.vlines(cmpoint[0], pl.ylim()[0]+0.001, pl.ylim()[1] - 0.001, 'r', '--')
+        pl.hlines(cmpoint[1], pl.xlim()[0]+0.001, pl.xlim()[1] - 0.001, 'r', '--')
+
+    # plot timestamps, if any
+    if len(ts) > 0 and timestamps:
+        func_num = 0
+        f_labels = function_labels(ts.keys())
+        for f, exec_ts in ts.items():
+            for execution in exec_ts:
+                add_brackets(execution[:2], execution[2:], xshift=global_start,
+                             color=all_colors[func_num % len(all_colors)],
+                             label=f_labels[f]
+                                   + "" %.3fs"" % (execution[1] - execution[0]), options=options)
+            func_num += 1
+
+    if timestamps:
+        pl.hlines(max_mem,
+                  pl.xlim()[0] + 0.001, pl.xlim()[1] - 0.001,
+                  colors=""r"", linestyles=""--"")
+        pl.vlines(t[max_mem_ind], bottom, top,
+                  colors=""r"", linestyles=""--"")
+    return mprofile
+
+
 def function_labels(dotted_function_names):
     state = {}
 
@@ -507,6 +606,8 @@ such file in the current directory.""""""
                         help=""Save plot to file instead of displaying it."")
     parser.add_argument(""--window"", ""-w"", dest=""xlim"", type=xlim_type,
                         help=""Plot a time-subset of the data. E.g. to plot between 0 and 20.5 seconds: --window 0,20.5"")
+    parser.add_argument(""--flame"", ""-f"", dest=""flame_mode"", action=""store_true"",
+                        help=""Plot the timestamps as a flame-graph instead of the default brackets"")
     parser.add_argument(""--backend"",
                       help=""Specify the Matplotlib backend to use"")
     parser.add_argument(""profiles"", nargs=""*"",
@@ -561,8 +662,11 @@ such file in the current directory.""""""
         timestamps = False
     else:
         timestamps = True
+    plotter = plot_file
+    if args.flame_mode:
+        plotter = flame_plotter
     for n, filename in enumerate(filenames):
-        mprofile = plot_file(filename, index=n, timestamps=timestamps, options=args)
+        mprofile = plotter(filename, index=n, timestamps=timestamps, options=args)
     pl.xlabel(""time (in seconds)"")
     pl.ylabel(""memory used (in MiB)"")
 
"
mprof.py,mprof.py,df64c9c2b35b86e9e44e0be69add6398858f4572,2d8fa20b1b6e794cc5b459d803c39b52ab1acedb,Plotting timestamps as rectangles,"@@ -491,6 +491,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     ind = t.argsort()
     mem = mem[ind]
     t = t[ind]
+    stack_size = 1 + max(ex[4] for executions in ts.values() for ex in executions)
 
     # Plot curves
     global_start = float(t[0])
@@ -499,7 +500,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     max_mem = mem.max()
     max_mem_ind = mem.argmax()
 
-    all_colors = (""c"", ""y"", ""g"", ""r"", ""b"")
+    cmap = pl.cm.get_cmap('gist_rainbow')
     mem_line_colors = (""k"", ""b"", ""r"", ""g"", ""c"", ""y"", ""m"")
     mem_line_label = time.strftime(""%d / %m / %Y - start at %H:%M:%S"",
                                    time.localtime(global_start)) \
@@ -512,6 +513,9 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     bottom += 0.001
     top -= 0.001
 
+    timestamp_ax = pl.twinx()
+    timestamp_ax.set_ylim((0, stack_size))
+
     # plot children, if any
     if len(chld) > 0 and children:
         cmpoint = (0,0) # maximal child memory
@@ -540,10 +544,16 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
         f_labels = function_labels(ts.keys())
         for f, exec_ts in ts.items():
             for execution in exec_ts:
-                add_brackets(execution[:2], execution[2:], xshift=global_start,
-                             color=all_colors[func_num % len(all_colors)],
-                             label=f_labels[f]
-                                   + "" %.3fs"" % (execution[1] - execution[0]), options=options)
+                x0, x1 = execution[:2]
+                y0 = execution[4]
+                y1 = y0 + 1
+                color = cmap(0.5)
+                add_timestamp_rectangle(
+                    timestamp_ax,
+                    x0, x1, y0, y1,
+                    xshift=global_start,
+                    color=color
+                )
             func_num += 1
 
     if timestamps:
@@ -555,6 +565,14 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     return mprofile
 
 
+def add_timestamp_rectangle(ax, x0, x1, y0, y1, *, xshift=0, color='none'):
+    x0 -= xshift
+    x1 -= xshift
+    print(f""Drawing rectangle ({x0}, {y0}, {x1}, {y1})"")
+    print(color)
+    ax.fill_betweenx((y0, y1), x0, x1, color=color, alpha=0.5, linewidth=1)
+
+
 def function_labels(dotted_function_names):
     state = {}
 
"
mprof.py,mprof.py,9ecdd47903afcc1c4c1d63f22c1beb8a3d1d3c79,df64c9c2b35b86e9e44e0be69add6398858f4572,Plotting with nice contrast,"@@ -7,6 +7,7 @@ import copy
 import time
 import math
 import logging
+import itertools
 
 from collections import defaultdict
 from argparse import ArgumentParser, ArgumentError, REMAINDER, RawTextHelpFormatter
@@ -492,6 +493,15 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     mem = mem[ind]
     t = t[ind]
     stack_size = 1 + max(ex[4] for executions in ts.values() for ex in executions)
+    def level_to_saturation(level):
+        return 1 - 0.75 * level / stack_size
+
+    colors = [
+        itertools.cycle([
+            pl.matplotlib.colors.hsv_to_rgb((0, level_to_saturation(level), 1)),
+            pl.matplotlib.colors.hsv_to_rgb((0.1, level_to_saturation(level), 1)),
+        ]) for level in range(stack_size)
+    ]
 
     # Plot curves
     global_start = float(t[0])
@@ -500,7 +510,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     max_mem = mem.max()
     max_mem_ind = mem.argmax()
 
-    cmap = pl.cm.get_cmap('gist_rainbow')
+    # cmap = pl.cm.get_cmap('gist_rainbow')
     mem_line_colors = (""k"", ""b"", ""r"", ""g"", ""c"", ""y"", ""m"")
     mem_line_label = time.strftime(""%d / %m / %Y - start at %H:%M:%S"",
                                    time.localtime(global_start)) \
@@ -547,7 +557,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 x0, x1 = execution[:2]
                 y0 = execution[4]
                 y1 = y0 + 1
-                color = cmap(0.5)
+                color = next(colors[y0])
                 add_timestamp_rectangle(
                     timestamp_ax,
                     x0, x1, y0, y1,
"
mprof.py,mprof.py,075de7304a67266b9ad261e3b4bd8a187acc54fb,9ecdd47903afcc1c4c1d63f22c1beb8a3d1d3c79,Improved grid and layout,"@@ -492,6 +492,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     ind = t.argsort()
     mem = mem[ind]
     t = t[ind]
+
     stack_size = 1 + max(ex[4] for executions in ts.values() for ex in executions)
     def level_to_saturation(level):
         return 1 - 0.75 * level / stack_size
@@ -516,15 +517,17 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                                    time.localtime(global_start)) \
                      + "".{0:03d}"".format(int(round(math.modf(global_start)[0] * 1000)))
 
-    pl.plot(t, mem, ""+-"" + mem_line_colors[index % len(mem_line_colors)],
+    pl.plot(t, mem, ""-"" + mem_line_colors[index % len(mem_line_colors)],
             label=mem_line_label)
 
     bottom, top = pl.ylim()
     bottom += 0.001
     top -= 0.001
 
+    pl.gca().grid(True)
     timestamp_ax = pl.twinx()
     timestamp_ax.set_ylim((0, stack_size))
+    timestamp_ax.grid(False)
 
     # plot children, if any
     if len(chld) > 0 and children:
@@ -578,8 +581,6 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
 def add_timestamp_rectangle(ax, x0, x1, y0, y1, *, xshift=0, color='none'):
     x0 -= xshift
     x1 -= xshift
-    print(f""Drawing rectangle ({x0}, {y0}, {x1}, {y1})"")
-    print(color)
     ax.fill_betweenx((y0, y1), x0, x1, color=color, alpha=0.5, linewidth=1)
 
 
@@ -682,7 +683,10 @@ such file in the current directory.""""""
         sys.exit(-1)
 
     fig = pl.figure(figsize=(14, 6), dpi=90)
-    ax = fig.add_axes([0.1, 0.1, 0.6, 0.75])
+    if not args.flame_mode:
+        ax = fig.add_axes([0.1, 0.1, 0.6, 0.75])
+    else:
+        ax = fig.add_axes([0.1, 0.1, 0.8, 0.8])
     if args.xlim is not None:
         pl.xlim(args.xlim[0], args.xlim[1])
 
@@ -706,9 +710,11 @@ such file in the current directory.""""""
 
     # place legend within the plot, make partially transparent in
     # case it obscures part of the lineplot
-    leg = ax.legend(loc='center left', bbox_to_anchor=(1, 0.5))
-    leg.get_frame().set_alpha(0.5)
-    pl.grid()
+    if not args.flame_mode:
+        leg = ax.legend(loc='center left', bbox_to_anchor=(1, 0.5))
+        leg.get_frame().set_alpha(0.5)
+        pl.grid()
+
     if args.output:
         pl.savefig(args.output)
     else:
"
mprof.py,mprof.py,530eb139f03024893297a743993dd37146ad725f,075de7304a67266b9ad261e3b4bd8a187acc54fb,First implementation of label,"@@ -555,20 +555,41 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     if len(ts) > 0 and timestamps:
         func_num = 0
         f_labels = function_labels(ts.keys())
+        rectangles = {}
         for f, exec_ts in ts.items():
             for execution in exec_ts:
                 x0, x1 = execution[:2]
                 y0 = execution[4]
                 y1 = y0 + 1
+                x0 -= global_start
+                x1 -= global_start
                 color = next(colors[y0])
-                add_timestamp_rectangle(
+                rect = add_timestamp_rectangle(
                     timestamp_ax,
                     x0, x1, y0, y1,
-                    xshift=global_start,
                     color=color
                 )
+                rectangles[(x0, y0, x1, y1)] = f
             func_num += 1
 
+    label = pl.text(0, 0, """")
+    def mouse_motion_handler(event):
+        x, y = event.xdata, event.ydata
+        if x is None or y is None:
+            return
+
+        for rect, func_name in rectangles.items():
+            x0, y0, x1, y1 = rect
+            if x0 < x < x1 and y0 < y < y1:
+                print(x, y)
+                label.set_position((x, y))
+                label.set_text(func_name)
+                pl.draw()
+                return
+            label.set_text("""")
+
+    pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
+
     if timestamps:
         pl.hlines(max_mem,
                   pl.xlim()[0] + 0.001, pl.xlim()[1] - 0.001,
@@ -578,10 +599,8 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     return mprofile
 
 
-def add_timestamp_rectangle(ax, x0, x1, y0, y1, *, xshift=0, color='none'):
-    x0 -= xshift
-    x1 -= xshift
-    ax.fill_betweenx((y0, y1), x0, x1, color=color, alpha=0.5, linewidth=1)
+def add_timestamp_rectangle(ax, x0, x1, y0, y1, *, color='none'):
+    return ax.fill_betweenx((y0, y1), x0, x1, color=color, alpha=0.5, linewidth=1)
 
 
 def function_labels(dotted_function_names):
"
mprof.py,mprof.py,244382c46f12ad946011d2d33273f349bc00ceff,530eb139f03024893297a743993dd37146ad725f,Displaying labels more simply; zooming on rectangles on click,"@@ -332,6 +332,7 @@ def read_mprofile_file(filename):
             values = value.split(' ')
             f_name, mem_start, start, mem_end, end = values[:5]
             ts = func_ts.get(f_name, [])
+            print(f_name, mem_start, start, mem_end, end)
             to_append = [float(start), float(end), float(mem_start), float(mem_end)]
             if len(values) >= 6:
                 # There is a stack level field
@@ -526,7 +527,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
 
     pl.gca().grid(True)
     timestamp_ax = pl.twinx()
-    timestamp_ax.set_ylim((0, stack_size))
+    timestamp_ax.set_ylim((0, stack_size + 1))
     timestamp_ax.grid(False)
 
     # plot children, if any
@@ -564,15 +565,14 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 x0 -= global_start
                 x1 -= global_start
                 color = next(colors[y0])
-                rect = add_timestamp_rectangle(
+                _rect, text = add_timestamp_rectangle(
                     timestamp_ax,
-                    x0, x1, y0, y1,
+                    x0, x1, y0, y1, f,
                     color=color
                 )
-                rectangles[(x0, y0, x1, y1)] = f
+                rectangles[(x0, y0, x1, y1)] = (f, text)
             func_num += 1
 
-    label = pl.text(0, 0, """")
     def mouse_motion_handler(event):
         x, y = event.xdata, event.ydata
         if x is None or y is None:
@@ -581,14 +581,26 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
         for rect, func_name in rectangles.items():
             x0, y0, x1, y1 = rect
             if x0 < x < x1 and y0 < y < y1:
-                print(x, y)
-                label.set_position((x, y))
-                label.set_text(func_name)
+                # pl.draw()
+                return
+
+    def mouse_click_handler(event):
+        x, y = event.xdata, event.ydata
+        if x is None or y is None:
+            return
+
+        for rect, func_name in rectangles.items():
+            x0, y0, x1, y1 = rect
+            if x0 < x < x1 and y0 < y < y1:
+                toolbar = pl.gcf().canvas.toolbar
+                toolbar.push_current()
+                timestamp_ax.set_xlim(x0, x1)
+                toolbar.push_current()
                 pl.draw()
                 return
-            label.set_text("""")
 
     pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
+    pl.gcf().canvas.mpl_connect('button_press_event', mouse_click_handler)
 
     if timestamps:
         pl.hlines(max_mem,
@@ -599,8 +611,13 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     return mprofile
 
 
-def add_timestamp_rectangle(ax, x0, x1, y0, y1, *, color='none'):
-    return ax.fill_betweenx((y0, y1), x0, x1, color=color, alpha=0.5, linewidth=1)
+def add_timestamp_rectangle(ax, x0, x1, y0, y1, func_name, color='none'):
+    rect = ax.fill_betweenx((y0, y1), x0, x1, color=color, alpha=0.5, linewidth=1)
+    text = ax.text(x0, y1, func_name,
+        horizontalalignment='left',
+        verticalalignment='top',
+    )
+    return rect, text
 
 
 def function_labels(dotted_function_names):
"
mprof.py,mprof.py,1f3d7bd43d93d5e0686c4d800ae0212db284c81d,244382c46f12ad946011d2d33273f349bc00ceff,Made hover effect,"@@ -332,7 +332,6 @@ def read_mprofile_file(filename):
             values = value.split(' ')
             f_name, mem_start, start, mem_end, end = values[:5]
             ts = func_ts.get(f_name, [])
-            print(f_name, mem_start, start, mem_end, end)
             to_append = [float(start), float(end), float(mem_start), float(mem_end)]
             if len(values) >= 6:
                 # There is a stack level field
@@ -458,6 +457,12 @@ def plot_file(filename, index=0, timestamps=True, children=True, options=None):
     return mprofile
 
 
+
+FLAME_PLOTTER_VARS = {
+    'hovered_rect': None,
+    'alpha': None
+}
+
 def flame_plotter(filename, index=0, timestamps=True, children=True, options=None):
     try:
         import pylab as pl
@@ -565,32 +570,48 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 x0 -= global_start
                 x1 -= global_start
                 color = next(colors[y0])
-                _rect, text = add_timestamp_rectangle(
+                rect, text = add_timestamp_rectangle(
                     timestamp_ax,
                     x0, x1, y0, y1, f,
                     color=color
                 )
-                rectangles[(x0, y0, x1, y1)] = (f, text)
+                rectangles[(x0, y0, x1, y1)] = (f, text, rect)
             func_num += 1
 
     def mouse_motion_handler(event):
+        print(FLAME_PLOTTER_VARS['hovered_rect'])
         x, y = event.xdata, event.ydata
-        if x is None or y is None:
-            return
+        if x is not None and y is not None:
+            for coord, (name, text, rect) in rectangles.items():
+                x0, y0, x1, y1 = coord
+                if x0 < x < x1 and y0 < y < y1:
+                    if FLAME_PLOTTER_VARS['hovered_rect'] == rect:
+                        return
 
-        for rect, func_name in rectangles.items():
-            x0, y0, x1, y1 = rect
-            if x0 < x < x1 and y0 < y < y1:
-                # pl.draw()
-                return
+                    if FLAME_PLOTTER_VARS['hovered_rect'] is not None:
+                        FLAME_PLOTTER_VARS['hovered_rect'].set_alpha(FLAME_PLOTTER_VARS['alpha'])
+                        FLAME_PLOTTER_VARS['hovered_rect'].set_linewidth(1)
+
+                    FLAME_PLOTTER_VARS['hovered_rect'] = rect
+                    FLAME_PLOTTER_VARS['alpha'] = rect.get_alpha()
+                    FLAME_PLOTTER_VARS['hovered_rect'].set_alpha(0.8)
+                    FLAME_PLOTTER_VARS['hovered_rect'].set_linewidth(3)
+                    pl.draw()
+                    return
+
+        if FLAME_PLOTTER_VARS['hovered_rect'] is not None:
+            FLAME_PLOTTER_VARS['hovered_rect'].set_alpha(FLAME_PLOTTER_VARS['alpha'])
+            FLAME_PLOTTER_VARS['hovered_rect'].set_linewidth(1)
+            pl.draw()
+            FLAME_PLOTTER_VARS['hovered_rect'] = None
 
     def mouse_click_handler(event):
         x, y = event.xdata, event.ydata
         if x is None or y is None:
             return
 
-        for rect, func_name in rectangles.items():
-            x0, y0, x1, y1 = rect
+        for coord, _ in rectangles.items():
+            x0, y0, x1, y1 = coord
             if x0 < x < x1 and y0 < y < y1:
                 toolbar = pl.gcf().canvas.toolbar
                 toolbar.push_current()
@@ -600,7 +621,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 return
 
     pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
-    pl.gcf().canvas.mpl_connect('button_press_event', mouse_click_handler)
+    pl.gcf().canvas.mpl_connect('button_release_event', mouse_click_handler)
 
     if timestamps:
         pl.hlines(max_mem,
"
mprof.py,mprof.py,d077d1ea0866b8808847c6797093cf4ca5b54647,1f3d7bd43d93d5e0686c4d800ae0212db284c81d,Removed debug,"@@ -579,7 +579,6 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
             func_num += 1
 
     def mouse_motion_handler(event):
-        print(FLAME_PLOTTER_VARS['hovered_rect'])
         x, y = event.xdata, event.ydata
         if x is not None and y is not None:
             for coord, (name, text, rect) in rectangles.items():
"
mprof.py,mprof.py,284120ca31e4463c4b9dc90cabce9cf280760ecf,d077d1ea0866b8808847c6797093cf4ca5b54647,Improved zoom on click,"@@ -615,6 +615,7 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 toolbar = pl.gcf().canvas.toolbar
                 toolbar.push_current()
                 timestamp_ax.set_xlim(x0, x1)
+                timestamp_ax.set_ylim(y0, stack_size + 1)
                 toolbar.push_current()
                 pl.draw()
                 return
"
mprof.py,mprof.py,eb2366c33ecd191fc973a79e480f067b39fa19cd,284120ca31e4463c4b9dc90cabce9cf280760ecf,Disabled hover effect when too many rectangles,"@@ -620,7 +620,9 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 pl.draw()
                 return
 
-    pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
+    # Disable hovering if there are too many rectangle to prevent slow down
+    if len(rectangles) < 100:
+        pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
     pl.gcf().canvas.mpl_connect('button_release_event', mouse_click_handler)
 
     if timestamps:
"
mprof.py,mprof.py,7e8efb0ff4dfbbc86926a8bbe328a7da38dd01d3,eb2366c33ecd191fc973a79e480f067b39fa19cd,Importing memory_profiler without importlib,"@@ -13,8 +13,7 @@ from collections import defaultdict
 from argparse import ArgumentParser, ArgumentError, REMAINDER, RawTextHelpFormatter
 
 import importlib
-mp = importlib.import_module(""memory_profiler"", __file__)
-# import memory_profiler as mp
+import memory_profiler as mp
 
 ALL_ACTIONS = (""run"", ""rm"", ""clean"", ""list"", ""plot"")
 help_msg = """"""
"
memory_profiler.py,memory_profiler.py,6b5589840ce7479961d857d4e7c80143ec29fdf7,2c77549ed70c8cdbfa5d602376c8ada26704ba70,allow the usage of __file__ in the script and make sure its parent directory is in the path,"@@ -1119,7 +1119,15 @@ def choose_backend(new_backend=None):
 def exec_with_profiler(filename, profiler, backend, passed_args=[]):
     from runpy import run_module
     builtins.__dict__['profile'] = profiler
-    ns = dict(_CLEAN_GLOBALS, profile=profiler)
+    ns = dict(_CLEAN_GLOBALS,
+              profile=profiler, 
+             # Make sure the __file__ variable is usable
+             # by the script we're profiling
+              __file__=filename)
+    # Make sure the script's directory in on sys.path
+    # credit to line_profiler
+    sys.path.insert(0, os.path.dirname(script_filename))
+    
     _backend = choose_backend(backend)
     sys.argv = [filename] + passed_args
     try:
"
mprof.py,mprof.py,6da24dda5554ee0071424b497e7eca58a423af7f,7e8efb0ff4dfbbc86926a8bbe328a7da38dd01d3,"Hiding function names, showing them only on hover","@@ -459,6 +459,7 @@ def plot_file(filename, index=0, timestamps=True, children=True, options=None):
 
 FLAME_PLOTTER_VARS = {
     'hovered_rect': None,
+    'hovered_text': None,
     'alpha': None
 }
 
@@ -498,7 +499,10 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     mem = mem[ind]
     t = t[ind]
 
-    stack_size = 1 + max(ex[4] for executions in ts.values() for ex in executions)
+    if ts:
+        stack_size = 1 + max(ex[4] for executions in ts.values() for ex in executions)
+    else:
+        stack_size = 0
     def level_to_saturation(level):
         return 1 - 0.75 * level / stack_size
 
@@ -588,20 +592,25 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
 
                     if FLAME_PLOTTER_VARS['hovered_rect'] is not None:
                         FLAME_PLOTTER_VARS['hovered_rect'].set_alpha(FLAME_PLOTTER_VARS['alpha'])
+                        FLAME_PLOTTER_VARS['hovered_text'].set_color((0, 0, 0, 0))
                         FLAME_PLOTTER_VARS['hovered_rect'].set_linewidth(1)
 
+                    FLAME_PLOTTER_VARS['hovered_text'] = text
                     FLAME_PLOTTER_VARS['hovered_rect'] = rect
                     FLAME_PLOTTER_VARS['alpha'] = rect.get_alpha()
                     FLAME_PLOTTER_VARS['hovered_rect'].set_alpha(0.8)
                     FLAME_PLOTTER_VARS['hovered_rect'].set_linewidth(3)
+                    FLAME_PLOTTER_VARS['hovered_text'].set_color((0, 0, 0, 1))
                     pl.draw()
                     return
 
         if FLAME_PLOTTER_VARS['hovered_rect'] is not None:
+            FLAME_PLOTTER_VARS['hovered_text'].set_color((0, 0, 0, 0))
             FLAME_PLOTTER_VARS['hovered_rect'].set_alpha(FLAME_PLOTTER_VARS['alpha'])
             FLAME_PLOTTER_VARS['hovered_rect'].set_linewidth(1)
             pl.draw()
             FLAME_PLOTTER_VARS['hovered_rect'] = None
+            FLAME_PLOTTER_VARS['hovered_text'] = None
 
     def mouse_click_handler(event):
         x, y = event.xdata, event.ydata
@@ -638,6 +647,7 @@ def add_timestamp_rectangle(ax, x0, x1, y0, y1, func_name, color='none'):
     text = ax.text(x0, y1, func_name,
         horizontalalignment='left',
         verticalalignment='top',
+        color=(0, 0, 0, 0)
     )
     return rect, text
 
"
mprof.py,mprof.py,375eb020345c776dfb1b6f04cb6b8f1f7070fcf3,6da24dda5554ee0071424b497e7eca58a423af7f,Remove right axis meaningless values; move label to left axis,"@@ -533,8 +533,10 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
     bottom += 0.001
     top -= 0.001
 
-    pl.gca().grid(True)
-    timestamp_ax = pl.twinx()
+    ax = pl.gca()
+    ax.grid(True)
+    timestamp_ax = ax.twinx()
+    timestamp_ax.set_yticks([])
     timestamp_ax.set_ylim((0, stack_size + 1))
     timestamp_ax.grid(False)
 
@@ -639,6 +641,9 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                   colors=""r"", linestyles=""--"")
         pl.vlines(t[max_mem_ind], bottom, top,
                   colors=""r"", linestyles=""--"")
+
+    pl.sca(ax)
+
     return mprofile
 
 
"
